"num","Year","Cases","Canton","Month"
"5700",2016,79,"Perez Zeledón",11
"5701",2016,80,"Perez Zeledón",12
"5702",2017,1,"Perez Zeledón",1
"5703",2017,4,"Perez Zeledón",2
"5704",2017,5,"Perez Zeledón",3
"5705",2017,7,"Perez Zeledón",4
"5706",2017,48,"Perez Zeledón",5
"5707",2017,48,"Perez Zeledón",6
"5708",2017,22,"Perez Zeledón",7
"5709",2017,6,"Perez Zeledón",8
"5710",2017,5,"Perez Zeledón",9
"5711",2017,10,"Perez Zeledón",10
"5712",2017,4,"Perez Zeledón",11
"5713",2017,10,"Perez Zeledón",12
"5714",2018,2,"Perez Zeledón",1
"5715",2018,2,"Perez Zeledón",2
"5716",2018,4,"Perez Zeledón",3
"5717",2018,6,"Perez Zeledón",4
"5718",2018,3,"Perez Zeledón",5
"5719",2018,2,"Perez Zeledón",6
"5720",2018,2,"Perez Zeledón",7
"5721",2018,7,"Perez Zeledón",8
"5722",2018,1,"Perez Zeledón",9
"5723",2018,8,"Perez Zeledón",10
"5724",2018,8,"Perez Zeledón",11
"5725",2018,8,"Perez Zeledón",12
"5726",2019,1,"Perez Zeledón",12
"5727",2019,0,"Perez Zeledón",1
"5728",2019,1,"Perez Zeledón",2
"5729",2019,3,"Perez Zeledón",3
"5730",2019,5,"Perez Zeledón",4
"5731",2019,2,"Perez Zeledón",5
"5732",2019,5,"Perez Zeledón",6
"5733",2019,5,"Perez Zeledón",7
"5734",2019,24,"Perez Zeledón",8
"5735",2019,29,"Perez Zeledón",9
"5736",2019,14,"Perez Zeledón",10
"5737",2000,0,"Golfito",1
"5738",2000,1,"Golfito",2
"5739",2000,0,"Golfito",3
"5740",2000,0,"Golfito",4
"5741",2000,141,"Golfito",5
"5742",2000,0,"Golfito",6
"5743",2000,0,"Golfito",7
"5744",2000,0,"Golfito",8
"5745",2000,0,"Golfito",9
"5746",2000,0,"Golfito",10
"5747",2000,0,"Golfito",11
"5748",2000,0,"Golfito",12
"5749",2001,0,"Golfito",1
"5750",2001,0,"Golfito",2
"5751",2001,0,"Golfito",3
"5752",2001,0,"Golfito",4
"5753",2001,0,"Golfito",5
"5754",2001,0,"Golfito",6
"5755",2001,0,"Golfito",7
"5756",2001,0,"Golfito",8
"5757",2001,0,"Golfito",9
"5758",2001,0,"Golfito",10
"5759",2001,0,"Golfito",11
"5760",2001,0,"Golfito",12
"5761",2002,0,"Golfito",12
"5762",2002,0,"Golfito",1
"5763",2002,0,"Golfito",2
"5764",2002,0,"Golfito",3
"5765",2002,0,"Golfito",4
"5766",2002,0,"Golfito",5
"5767",2002,0,"Golfito",6
"5768",2002,0,"Golfito",7
"5769",2002,0,"Golfito",8
"5770",2002,0,"Golfito",9
"5771",2002,0,"Golfito",10
"5772",2002,0,"Golfito",11
"5773",2003,2,"Golfito",12
"5774",2003,0,"Golfito",1
"5775",2003,0,"Golfito",2
"5776",2003,0,"Golfito",3
"5777",2003,0,"Golfito",4
"5778",2003,0,"Golfito",5
"5779",2003,1,"Golfito",6
"5780",2003,2,"Golfito",7
"5781",2003,3,"Golfito",8
"5782",2003,1,"Golfito",9
"5783",2003,0,"Golfito",10
"5784",2003,0,"Golfito",11
"5785",2004,8,"Golfito",1
"5786",2004,2,"Golfito",2
"5787",2004,0,"Golfito",3
"5788",2004,0,"Golfito",4
"5789",2004,0,"Golfito",5
"5790",2004,0,"Golfito",6
"5791",2004,0,"Golfito",7
"5792",2004,0,"Golfito",8
"5793",2004,0,"Golfito",9
"5794",2004,0,"Golfito",10
"5795",2004,0,"Golfito",11
"5796",2004,0,"Golfito",12
"5797",2005,0,"Golfito",1
"5798",2005,0,"Golfito",2
"5799",2005,0,"Golfito",3
"5800",2005,0,"Golfito",4
"5801",2005,0,"Golfito",5
"5802",2005,0,"Golfito",6
"5803",2005,0,"Golfito",7
"5804",2005,20,"Golfito",8
"5805",2005,178,"Golfito",9
"5806",2005,0,"Golfito",10
"5807",2005,0,"Golfito",11
"5808",2005,0,"Golfito",12
"5809",2006,21,"Golfito",1
"5810",2006,16,"Golfito",2
"5811",2006,12,"Golfito",3
"5812",2006,18,"Golfito",4
"5813",2006,89,"Golfito",5
"5814",2006,39,"Golfito",6
"5815",2006,52,"Golfito",7
"5816",2006,19,"Golfito",8
"5817",2006,36,"Golfito",9
"5818",2006,72,"Golfito",10
"5819",2006,57,"Golfito",11
"5820",2006,16,"Golfito",12
"5821",2007,11,"Golfito",1
"5822",2007,15,"Golfito",2
"5823",2007,21,"Golfito",3
"5824",2007,16,"Golfito",4
"5825",2007,17,"Golfito",5
"5826",2007,66,"Golfito",6
"5827",2007,42,"Golfito",7
"5828",2007,39,"Golfito",8
"5829",2007,29,"Golfito",9
"5830",2007,24,"Golfito",10
"5831",2007,7,"Golfito",11
"5832",2007,6,"Golfito",12
"5833",2008,6,"Golfito",12
"5834",2008,12,"Golfito",1
"5835",2008,1,"Golfito",2
"5836",2008,10,"Golfito",3
"5837",2008,3,"Golfito",4
"5838",2008,7,"Golfito",5
"5839",2008,7,"Golfito",6
"5840",2008,7,"Golfito",7
"5841",2008,4,"Golfito",8
"5842",2008,13,"Golfito",9
"5843",2008,2,"Golfito",10
"5844",2008,2,"Golfito",11
"5845",2009,2,"Golfito",1
"5846",2009,5,"Golfito",2
"5847",2009,5,"Golfito",3
"5848",2009,2,"Golfito",4
"5849",2009,1,"Golfito",5
"5850",2009,24,"Golfito",6
"5851",2009,14,"Golfito",7
"5852",2009,41,"Golfito",8
"5853",2009,41,"Golfito",9
"5854",2009,22,"Golfito",10
"5855",2009,30,"Golfito",11
"5856",2009,51,"Golfito",12
"5857",2010,24,"Golfito",1
"5858",2010,21,"Golfito",2
"5859",2010,13,"Golfito",3
"5860",2010,16,"Golfito",4
"5861",2010,40,"Golfito",5
"5862",2010,36,"Golfito",6
"5863",2010,34,"Golfito",7
"5864",2010,33,"Golfito",8
"5865",2010,14,"Golfito",9
"5866",2010,26,"Golfito",10
"5867",2010,20,"Golfito",11
"5868",2010,11,"Golfito",12
"5869",2011,0,"Golfito",1
"5870",2011,0,"Golfito",2
"5871",2011,1,"Golfito",3
"5872",2011,0,"Golfito",4
"5873",2011,2,"Golfito",5
"5874",2011,1,"Golfito",6
"5875",2011,0,"Golfito",7
"5876",2011,0,"Golfito",8
"5877",2011,0,"Golfito",9
"5878",2011,1,"Golfito",10
"5879",2011,0,"Golfito",11
"5880",2011,1,"Golfito",12
"5881",2012,0,"Golfito",1
"5882",2012,0,"Golfito",2
"5883",2012,0,"Golfito",3
"5884",2012,0,"Golfito",4
"5885",2012,0,"Golfito",5
"5886",2012,0,"Golfito",6
"5887",2012,3,"Golfito",7
"5888",2012,0,"Golfito",8
"5889",2012,4,"Golfito",9
"5890",2012,7,"Golfito",10
"5891",2012,20,"Golfito",11
"5892",2012,17,"Golfito",12
"5893",2013,17,"Golfito",12
"5894",2013,22,"Golfito",1
"5895",2013,45,"Golfito",2
"5896",2013,28,"Golfito",3
"5897",2013,61,"Golfito",4
"5898",2013,160,"Golfito",5
"5899",2013,193,"Golfito",6
"5900",2013,253,"Golfito",7
"5901",2013,169,"Golfito",8
"5902",2013,143,"Golfito",9
"5903",2013,88,"Golfito",10
"5904",2013,57,"Golfito",11
"5905",2014,5,"Golfito",12
"5906",2014,15,"Golfito",1
"5907",2014,6,"Golfito",2
"5908",2014,2,"Golfito",3
"5909",2014,0,"Golfito",4
"5910",2014,2,"Golfito",5
"5911",2014,28,"Golfito",6
"5912",2014,42,"Golfito",7
"5913",2014,28,"Golfito",8
"5914",2014,29,"Golfito",9
"5915",2014,17,"Golfito",10
"5916",2014,2,"Golfito",11
"5917",2015,9,"Golfito",1
"5918",2015,6,"Golfito",2
"5919",2015,12,"Golfito",3
"5920",2015,12,"Golfito",4
"5921",2015,14,"Golfito",5
"5922",2015,150,"Golfito",6
"5923",2015,166,"Golfito",7
"5924",2015,222,"Golfito",8
"5925",2015,171,"Golfito",9
"5926",2015,155,"Golfito",10
"5927",2015,88,"Golfito",11
"5928",2015,29,"Golfito",12
"5929",2016,48,"Golfito",1
"5930",2016,78,"Golfito",2
"5931",2016,37,"Golfito",3
"5932",2016,17,"Golfito",4
"5933",2016,36,"Golfito",5
"5934",2016,52,"Golfito",6
"5935",2016,44,"Golfito",7
"5936",2016,48,"Golfito",8
"5937",2016,18,"Golfito",9
"5938",2016,20,"Golfito",10
"5939",2016,23,"Golfito",11
"5940",2016,23,"Golfito",12
"5941",2017,2,"Golfito",1
"5942",2017,2,"Golfito",2
"5943",2017,4,"Golfito",3
"5944",2017,10,"Golfito",4
"5945",2017,5,"Golfito",5
"5946",2017,12,"Golfito",6
"5947",2017,9,"Golfito",7
"5948",2017,4,"Golfito",8
"5949",2017,6,"Golfito",9
"5950",2017,6,"Golfito",10
"5951",2017,4,"Golfito",11
"5952",2017,0,"Golfito",12
"5953",2018,3,"Golfito",1
"5954",2018,2,"Golfito",2
"5955",2018,1,"Golfito",3
"5956",2018,3,"Golfito",4
"5957",2018,0,"Golfito",5
"5958",2018,2,"Golfito",6
"5959",2018,0,"Golfito",7
"5960",2018,2,"Golfito",8
"5961",2018,4,"Golfito",9
"5962",2018,5,"Golfito",10
"5963",2018,3,"Golfito",11
"5964",2018,1,"Golfito",12
"5965",2019,0,"Golfito",12
"5966",2019,0,"Golfito",1
"5967",2019,0,"Golfito",2
"5968",2019,0,"Golfito",3
"5969",2019,0,"Golfito",4
"5970",2019,0,"Golfito",5
"5971",2019,0,"Golfito",6
"5972",2019,0,"Golfito",7
"5973",2019,2,"Golfito",8
"5974",2019,7,"Golfito",9
"5975",2019,3,"Golfito",10
"5976",2000,0,"Corredores",1
"5977",2000,0,"Corredores",2
"5978",2000,0,"Corredores",3
"5979",2000,0,"Corredores",4
"5980",2000,0,"Corredores",5
"5981",2000,0,"Corredores",6
"5982",2000,0,"Corredores",7
"5983",2000,0,"Corredores",8
"5984",2000,0,"Corredores",9
"5985",2000,0,"Corredores",10
"5986",2000,0,"Corredores",11
"5987",2000,0,"Corredores",12
"5988",2001,0,"Corredores",1
"5989",2001,0,"Corredores",2
"5990",2001,0,"Corredores",3
"5991",2001,0,"Corredores",4
"5992",2001,0,"Corredores",5
"5993",2001,0,"Corredores",6
"5994",2001,0,"Corredores",7
"5995",2001,0,"Corredores",8
"5996",2001,0,"Corredores",9
"5997",2001,0,"Corredores",10
"5998",2001,0,"Corredores",11
"5999",2001,0,"Corredores",12
"6000",2002,0,"Corredores",12
"6001",2002,0,"Corredores",1
"6002",2002,0,"Corredores",2
"6003",2002,0,"Corredores",3
"6004",2002,0,"Corredores",4
"6005",2002,0,"Corredores",5
"6006",2002,0,"Corredores",6
"6007",2002,0,"Corredores",7
"6008",2002,0,"Corredores",8
"6009",2002,0,"Corredores",9
"6010",2002,0,"Corredores",10
"6011",2002,0,"Corredores",11
"6012",2003,0,"Corredores",12
"6013",2003,0,"Corredores",1
"6014",2003,0,"Corredores",2
"6015",2003,0,"Corredores",3
"6016",2003,0,"Corredores",4
"6017",2003,0,"Corredores",5
"6018",2003,2,"Corredores",6
"6019",2003,5,"Corredores",7
"6020",2003,6,"Corredores",8
"6021",2003,0,"Corredores",9
"6022",2003,0,"Corredores",10
"6023",2003,0,"Corredores",11
"6024",2004,0,"Corredores",1
"6025",2004,0,"Corredores",2
"6026",2004,0,"Corredores",3
"6027",2004,0,"Corredores",4
"6028",2004,0,"Corredores",5
"6029",2004,0,"Corredores",6
"6030",2004,0,"Corredores",7
"6031",2004,0,"Corredores",8
"6032",2004,0,"Corredores",9
"6033",2004,0,"Corredores",10
"6034",2004,0,"Corredores",11
"6035",2004,0,"Corredores",12
"6036",2005,0,"Corredores",1
"6037",2005,0,"Corredores",2
"6038",2005,0,"Corredores",3
"6039",2005,1,"Corredores",4
"6040",2005,0,"Corredores",5
"6041",2005,58,"Corredores",6
"6042",2005,138,"Corredores",7
"6043",2005,171,"Corredores",8
"6044",2005,105,"Corredores",9
"6045",2005,233,"Corredores",10
"6046",2005,64,"Corredores",11
"6047",2005,9,"Corredores",12
"6048",2006,28,"Corredores",1
"6049",2006,5,"Corredores",2
"6050",2006,5,"Corredores",3
"6051",2006,72,"Corredores",4
"6052",2006,141,"Corredores",5
"6053",2006,224,"Corredores",6
"6054",2006,289,"Corredores",7
"6055",2006,123,"Corredores",8
"6056",2006,62,"Corredores",9
"6057",2006,51,"Corredores",10
"6058",2006,28,"Corredores",11
"6059",2006,14,"Corredores",12
"6060",2007,34,"Corredores",1
"6061",2007,21,"Corredores",2
"6062",2007,43,"Corredores",3
"6063",2007,60,"Corredores",4
"6064",2007,131,"Corredores",5
"6065",2007,206,"Corredores",6
"6066",2007,210,"Corredores",7
"6067",2007,66,"Corredores",8
"6068",2007,70,"Corredores",9
"6069",2007,36,"Corredores",10
"6070",2007,43,"Corredores",11
"6071",2007,53,"Corredores",12
"6072",2008,9,"Corredores",12
"6073",2008,47,"Corredores",1
"6074",2008,37,"Corredores",2
"6075",2008,25,"Corredores",3
"6076",2008,20,"Corredores",4
"6077",2008,17,"Corredores",5
"6078",2008,46,"Corredores",6
"6079",2008,15,"Corredores",7
"6080",2008,20,"Corredores",8
"6081",2008,12,"Corredores",9
"6082",2008,15,"Corredores",10
"6083",2008,9,"Corredores",11
"6084",2009,4,"Corredores",1
"6085",2009,9,"Corredores",2
"6086",2009,4,"Corredores",3
"6087",2009,5,"Corredores",4
"6088",2009,1,"Corredores",5
"6089",2009,5,"Corredores",6
"6090",2009,17,"Corredores",7
"6091",2009,58,"Corredores",8
"6092",2009,58,"Corredores",9
"6093",2009,43,"Corredores",10
"6094",2009,61,"Corredores",11
"6095",2009,38,"Corredores",12
"6096",2010,84,"Corredores",1
"6097",2010,78,"Corredores",2
"6098",2010,87,"Corredores",3
"6099",2010,188,"Corredores",4
"6100",2010,140,"Corredores",5
"6101",2010,162,"Corredores",6
"6102",2010,85,"Corredores",7
"6103",2010,51,"Corredores",8
"6104",2010,27,"Corredores",9
"6105",2010,45,"Corredores",10
"6106",2010,33,"Corredores",11
"6107",2010,15,"Corredores",12
"6108",2011,4,"Corredores",1
"6109",2011,1,"Corredores",2
"6110",2011,0,"Corredores",3
"6111",2011,0,"Corredores",4
"6112",2011,0,"Corredores",5
"6113",2011,0,"Corredores",6
"6114",2011,2,"Corredores",7
"6115",2011,0,"Corredores",8
"6116",2011,0,"Corredores",9
"6117",2011,0,"Corredores",10
"6118",2011,3,"Corredores",11
"6119",2011,13,"Corredores",12
"6120",2012,0,"Corredores",1
"6121",2012,0,"Corredores",2
"6122",2012,1,"Corredores",3
"6123",2012,0,"Corredores",4
"6124",2012,0,"Corredores",5
"6125",2012,0,"Corredores",6
"6126",2012,0,"Corredores",7
"6127",2012,0,"Corredores",8
"6128",2012,0,"Corredores",9
"6129",2012,0,"Corredores",10
"6130",2012,0,"Corredores",11
"6131",2012,1,"Corredores",12
"6132",2013,74,"Corredores",12
"6133",2013,0,"Corredores",1
"6134",2013,1,"Corredores",2
"6135",2013,1,"Corredores",3
"6136",2013,2,"Corredores",4
"6137",2013,17,"Corredores",5
"6138",2013,30,"Corredores",6
"6139",2013,109,"Corredores",7
"6140",2013,212,"Corredores",8
"6141",2013,153,"Corredores",9
"6142",2013,77,"Corredores",10
"6143",2013,87,"Corredores",11
"6144",2014,25,"Corredores",12
"6145",2014,56,"Corredores",1
"6146",2014,26,"Corredores",2
"6147",2014,42,"Corredores",3
"6148",2014,35,"Corredores",4
"6149",2014,74,"Corredores",5
"6150",2014,181,"Corredores",6
"6151",2014,116,"Corredores",7
"6152",2014,87,"Corredores",8
"6153",2014,47,"Corredores",9
"6154",2014,11,"Corredores",10
"6155",2014,16,"Corredores",11
"6156",2015,6,"Corredores",1
"6157",2015,3,"Corredores",2
"6158",2015,17,"Corredores",3
"6159",2015,13,"Corredores",4
"6160",2015,25,"Corredores",5
"6161",2015,153,"Corredores",6
"6162",2015,255,"Corredores",7
"6163",2015,274,"Corredores",8
"6164",2015,153,"Corredores",9
"6165",2015,119,"Corredores",10
"6166",2015,114,"Corredores",11
"6167",2015,50,"Corredores",12
"6168",2016,64,"Corredores",1
"6169",2016,97,"Corredores",2
"6170",2016,15,"Corredores",3
"6171",2016,15,"Corredores",4
"6172",2016,21,"Corredores",5
"6173",2016,38,"Corredores",6
"6174",2016,40,"Corredores",7
"6175",2016,36,"Corredores",8
"6176",2016,19,"Corredores",9
"6177",2016,12,"Corredores",10
"6178",2016,12,"Corredores",11
"6179",2016,4,"Corredores",12
"6180",2017,3,"Corredores",1
"6181",2017,1,"Corredores",2
"6182",2017,1,"Corredores",3
"6183",2017,4,"Corredores",4
"6184",2017,6,"Corredores",5
"6185",2017,1,"Corredores",6
"6186",2017,5,"Corredores",7
"6187",2017,3,"Corredores",8
"6188",2017,3,"Corredores",9
"6189",2017,3,"Corredores",10
"6190",2017,2,"Corredores",11
"6191",2017,1,"Corredores",12
"6192",2018,1,"Corredores",1
"6193",2018,0,"Corredores",2
"6194",2018,2,"Corredores",3
"6195",2018,0,"Corredores",4
"6196",2018,0,"Corredores",5
"6197",2018,1,"Corredores",6
"6198",2018,3,"Corredores",7
"6199",2018,1,"Corredores",8
"6200",2018,0,"Corredores",9
"6201",2018,1,"Corredores",10
"6202",2018,1,"Corredores",11
"6203",2018,1,"Corredores",12
"6204",2019,0,"Corredores",12
"6205",2019,0,"Corredores",1
"6206",2019,1,"Corredores",2
"6207",2019,0,"Corredores",3
"6208",2019,3,"Corredores",4
"6209",2019,0,"Corredores",5
"6210",2019,0,"Corredores",6
"6211",2019,0,"Corredores",7
"6212",2019,3,"Corredores",8
"6213",2019,4,"Corredores",9
"6214",2019,2,"Corredores",10
"6215",2000,0,"Turrialba",1
"6216",2000,0,"Turrialba",2
"6217",2000,0,"Turrialba",3
"6218",2000,0,"Turrialba",4
"6219",2000,0,"Turrialba",5
"6220",2000,0,"Turrialba",6
"6221",2000,0,"Turrialba",7
"6222",2000,0,"Turrialba",8
"6223",2000,0,"Turrialba",9
"6224",2000,0,"Turrialba",10
"6225",2000,0,"Turrialba",11
"6226",2000,0,"Turrialba",12
"6227",2001,6,"Turrialba",1
"6228",2001,0,"Turrialba",2
"6229",2001,0,"Turrialba",3
"6230",2001,1,"Turrialba",4
"6231",2001,1,"Turrialba",5
"6232",2001,10,"Turrialba",6
"6233",2001,1,"Turrialba",7
"6234",2001,5,"Turrialba",8
"6235",2001,33,"Turrialba",9
"6236",2001,33,"Turrialba",10
"6237",2001,10,"Turrialba",11
"6238",2001,1,"Turrialba",12
"6239",2002,0,"Turrialba",12
"6240",2002,1,"Turrialba",1
"6241",2002,8,"Turrialba",2
"6242",2002,1,"Turrialba",3
"6243",2002,2,"Turrialba",4
"6244",2002,5,"Turrialba",5
"6245",2002,0,"Turrialba",6
"6246",2002,4,"Turrialba",7
"6247",2002,11,"Turrialba",8
"6248",2002,0,"Turrialba",9
"6249",2002,0,"Turrialba",10
"6250",2002,0,"Turrialba",11
"6251",2003,0,"Turrialba",12
"6252",2003,1,"Turrialba",1
"6253",2003,3,"Turrialba",2
"6254",2003,3,"Turrialba",3
"6255",2003,1,"Turrialba",4
"6256",2003,3,"Turrialba",5
"6257",2003,17,"Turrialba",6
"6258",2003,6,"Turrialba",7
"6259",2003,6,"Turrialba",8
"6260",2003,6,"Turrialba",9
"6261",2003,2,"Turrialba",10
"6262",2003,1,"Turrialba",11
"6263",2004,0,"Turrialba",1
"6264",2004,0,"Turrialba",2
"6265",2004,0,"Turrialba",3
"6266",2004,0,"Turrialba",4
"6267",2004,0,"Turrialba",5
"6268",2004,2,"Turrialba",6
"6269",2004,1,"Turrialba",7
"6270",2004,0,"Turrialba",8
"6271",2004,0,"Turrialba",9
"6272",2004,0,"Turrialba",10
"6273",2004,0,"Turrialba",11
"6274",2004,0,"Turrialba",12
"6275",2005,1,"Turrialba",1
"6276",2005,0,"Turrialba",2
"6277",2005,0,"Turrialba",3
"6278",2005,1,"Turrialba",4
"6279",2005,3,"Turrialba",5
"6280",2005,8,"Turrialba",6
"6281",2005,14,"Turrialba",7
"6282",2005,146,"Turrialba",8
"6283",2005,223,"Turrialba",9
"6284",2005,228,"Turrialba",10
"6285",2005,21,"Turrialba",11
"6286",2005,27,"Turrialba",12
"6287",2006,25,"Turrialba",1
"6288",2006,9,"Turrialba",2
"6289",2006,9,"Turrialba",3
"6290",2006,6,"Turrialba",4
"6291",2006,2,"Turrialba",5
"6292",2006,5,"Turrialba",6
"6293",2006,37,"Turrialba",7
"6294",2006,23,"Turrialba",8
"6295",2006,21,"Turrialba",9
"6296",2006,6,"Turrialba",10
"6297",2006,0,"Turrialba",11
"6298",2006,5,"Turrialba",12
"6299",2007,10,"Turrialba",1
"6300",2007,5,"Turrialba",2
"6301",2007,9,"Turrialba",3
"6302",2007,0,"Turrialba",4
"6303",2007,1,"Turrialba",5
"6304",2007,12,"Turrialba",6
"6305",2007,76,"Turrialba",7
"6306",2007,24,"Turrialba",8
"6307",2007,54,"Turrialba",9
"6308",2007,58,"Turrialba",10
"6309",2007,24,"Turrialba",11
"6310",2007,27,"Turrialba",12
"6311",2008,21,"Turrialba",12
"6312",2008,10,"Turrialba",1
"6313",2008,8,"Turrialba",2
"6314",2008,6,"Turrialba",3
"6315",2008,11,"Turrialba",4
"6316",2008,17,"Turrialba",5
"6317",2008,24,"Turrialba",6
"6318",2008,9,"Turrialba",7
"6319",2008,15,"Turrialba",8
"6320",2008,17,"Turrialba",9
"6321",2008,16,"Turrialba",10
"6322",2008,18,"Turrialba",11
"6323",2009,2,"Turrialba",1
"6324",2009,2,"Turrialba",2
"6325",2009,1,"Turrialba",3
"6326",2009,0,"Turrialba",4
"6327",2009,0,"Turrialba",5
"6328",2009,2,"Turrialba",6
"6329",2009,2,"Turrialba",7
"6330",2009,6,"Turrialba",8
"6331",2009,1,"Turrialba",9
"6332",2009,1,"Turrialba",10
"6333",2009,4,"Turrialba",11
"6334",2009,0,"Turrialba",12
"6335",2010,0,"Turrialba",1
"6336",2010,2,"Turrialba",2
"6337",2010,3,"Turrialba",3
"6338",2010,3,"Turrialba",4
"6339",2010,4,"Turrialba",5
"6340",2010,8,"Turrialba",6
"6341",2010,21,"Turrialba",7
"6342",2010,30,"Turrialba",8
"6343",2010,8,"Turrialba",9
"6344",2010,16,"Turrialba",10
"6345",2010,8,"Turrialba",11
"6346",2010,10,"Turrialba",12
"6347",2011,2,"Turrialba",1
"6348",2011,4,"Turrialba",2
"6349",2011,2,"Turrialba",3
"6350",2011,10,"Turrialba",4
"6351",2011,5,"Turrialba",5
"6352",2011,8,"Turrialba",6
"6353",2011,19,"Turrialba",7
"6354",2011,15,"Turrialba",8
"6355",2011,18,"Turrialba",9
"6356",2011,41,"Turrialba",10
"6357",2011,16,"Turrialba",11
"6358",2011,11,"Turrialba",12
"6359",2012,4,"Turrialba",1
"6360",2012,0,"Turrialba",2
"6361",2012,0,"Turrialba",3
"6362",2012,0,"Turrialba",4
"6363",2012,0,"Turrialba",5
"6364",2012,4,"Turrialba",6
"6365",2012,7,"Turrialba",7
"6366",2012,8,"Turrialba",8
"6367",2012,8,"Turrialba",9
"6368",2012,20,"Turrialba",10
"6369",2012,1,"Turrialba",11
"6370",2012,1,"Turrialba",12
"6371",2013,12,"Turrialba",12
"6372",2013,5,"Turrialba",1
"6373",2013,4,"Turrialba",2
"6374",2013,9,"Turrialba",3
"6375",2013,10,"Turrialba",4
"6376",2013,26,"Turrialba",5
"6377",2013,22,"Turrialba",6
"6378",2013,147,"Turrialba",7
"6379",2013,147,"Turrialba",8
"6380",2013,145,"Turrialba",9
"6381",2013,34,"Turrialba",10
"6382",2013,28,"Turrialba",11
"6383",2014,10,"Turrialba",12
"6384",2014,4,"Turrialba",1
"6385",2014,0,"Turrialba",2
"6386",2014,0,"Turrialba",3
"6387",2014,0,"Turrialba",4
"6388",2014,3,"Turrialba",5
"6389",2014,2,"Turrialba",6
"6390",2014,15,"Turrialba",7
"6391",2014,20,"Turrialba",8
"6392",2014,5,"Turrialba",9
"6393",2014,5,"Turrialba",10
"6394",2014,11,"Turrialba",11
"6395",2015,0,"Turrialba",1
"6396",2015,0,"Turrialba",2
"6397",2015,0,"Turrialba",3
"6398",2015,0,"Turrialba",4
"6399",2015,0,"Turrialba",5
"6400",2015,1,"Turrialba",6
"6401",2015,0,"Turrialba",7
"6402",2015,4,"Turrialba",8
"6403",2015,2,"Turrialba",9
"6404",2015,5,"Turrialba",10
"6405",2015,19,"Turrialba",11
"6406",2015,9,"Turrialba",12
"6407",2016,4,"Turrialba",1
"6408",2016,5,"Turrialba",2
"6409",2016,5,"Turrialba",3
"6410",2016,0,"Turrialba",4
"6411",2016,1,"Turrialba",5
"6412",2016,0,"Turrialba",6
"6413",2016,2,"Turrialba",7
"6414",2016,0,"Turrialba",8
"6415",2016,10,"Turrialba",9
"6416",2016,4,"Turrialba",10
"6417",2016,3,"Turrialba",11
"6418",2016,14,"Turrialba",12
"6419",2017,5,"Turrialba",1
"6420",2017,0,"Turrialba",2
"6421",2017,1,"Turrialba",3
"6422",2017,1,"Turrialba",4
"6423",2017,0,"Turrialba",5
"6424",2017,0,"Turrialba",6
"6425",2017,0,"Turrialba",7
"6426",2017,7,"Turrialba",8
"6427",2017,12,"Turrialba",9
"6428",2017,35,"Turrialba",10
"6429",2017,12,"Turrialba",11
"6430",2017,4,"Turrialba",12
"6431",2018,4,"Turrialba",1
"6432",2018,0,"Turrialba",2
"6433",2018,1,"Turrialba",3
"6434",2018,0,"Turrialba",4
"6435",2018,5,"Turrialba",5
"6436",2018,3,"Turrialba",6
"6437",2018,0,"Turrialba",7
"6438",2018,2,"Turrialba",8
"6439",2018,4,"Turrialba",9
"6440",2018,12,"Turrialba",10
"6441",2018,10,"Turrialba",11
"6442",2018,3,"Turrialba",12
"6443",2019,0,"Turrialba",12
"6444",2019,0,"Turrialba",1
"6445",2019,0,"Turrialba",2
"6446",2019,0,"Turrialba",3
"6447",2019,7,"Turrialba",4
"6448",2019,19,"Turrialba",5
"6449",2019,9,"Turrialba",6
"6450",2019,113,"Turrialba",7
"6451",2019,248,"Turrialba",8
"6452",2019,285,"Turrialba",9
"6453",2019,19,"Turrialba",10
"6454",2000,0,"San Jose",1
"6455",2000,1,"San Jose",2
"6456",2000,0,"San Jose",3
"6457",2000,0,"San Jose",4
"6458",2000,0,"San Jose",5
"6459",2000,0,"San Jose",6
"6460",2000,2,"San Jose",7
"6461",2000,0,"San Jose",8
"6462",2000,2,"San Jose",9
"6463",2000,1,"San Jose",10
"6464",2000,2,"San Jose",11
"6465",2000,1,"San Jose",12
"6466",2001,2,"San Jose",1
"6467",2001,3,"San Jose",2
"6468",2001,0,"San Jose",3
"6469",2001,0,"San Jose",4
"6470",2001,0,"San Jose",5
"6471",2001,0,"San Jose",6
"6472",2001,2,"San Jose",7
"6473",2001,1,"San Jose",8
"6474",2001,3,"San Jose",9
"6475",2001,40,"San Jose",10
"6476",2001,15,"San Jose",11
"6477",2001,9,"San Jose",12
"6478",2002,3,"San Jose",12
"6479",2002,4,"San Jose",1
"6480",2002,5,"San Jose",2
"6481",2002,1,"San Jose",3
"6482",2002,5,"San Jose",4
"6483",2002,0,"San Jose",5
"6484",2002,0,"San Jose",6
"6485",2002,5,"San Jose",7
"6486",2002,235,"San Jose",8
"6487",2002,330,"San Jose",9
"6488",2002,59,"San Jose",10
"6489",2002,9,"San Jose",11
"6490",2003,16,"San Jose",12
"6491",2003,2,"San Jose",1
"6492",2003,5,"San Jose",2
"6493",2003,2,"San Jose",3
"6494",2003,2,"San Jose",4
"6495",2003,7,"San Jose",5
"6496",2003,12,"San Jose",6
"6497",2003,25,"San Jose",7
"6498",2003,38,"San Jose",8
