"Canton" "NINO41" "NINO42" "NINO43"
"3216" "Limon" 0.0467022995002894 1.71786630863034 -12.4808866947185
"3217" "Limon" 0.0477402872411383 1.94819761820656 -12.7409245997678
"3218" "Limon" 0.0427581338637554 2.15460314559284 -13.0063239935675
"3219" "Limon" 0.0229042655605595 2.33911402994103 -13.2764378413199
"3220" "Limon" -0.0467569715268794 2.50377128201625 -13.5505034303177
"3221" "Limon" -0.51228868927157 2.65053329584282 -13.8276529055089
"3222" "Limon" -5.22961228318829 2.78122748887937 -14.1069292141055
"3223" "Limon" -5.52794944872207 2.89753086999558 -14.3873069959727
"3224" "Limon" -5.55997837724412 3.0009682001008 -14.6677174650092
"3225" "Limon" -5.54066917130645 3.09291992223853 -14.9470758981805
"3226" "Limon" -5.4981989181616 3.17463477358546 -15.2243100543501
"3227" "Limon" -5.44077672264285 3.24724394934031 -15.4983877364791
"3228" "Limon" -5.37193473881615 3.31177501458912 -15.7683418078299
"3229" "Limon" -5.29366706488119 3.36916462289361 -16.0332912578655
"3230" "Limon" -5.20732520614903 3.42026964170094 -16.2924573361961
"3231" "Limon" -5.11392302608724 3.46587661078898 -16.5451742627583
"3232" "Limon" -5.01425404965587 3.50670964491283 -16.7908945055221
"3233" "Limon" -4.90894229014237 3.54343698546373 -17.0291890312098
"3234" "Limon" -4.7984675149414 3.57667644126906 -17.2597432393533
"3235" "Limon" -4.68317965290626 3.60699995741115 -17.4823494698743
"3236" "Limon" -4.56330793752586 3.63493752759008 -17.6968970355263
"3237" "Limon" -4.43896724270877 3.66098062982106 -17.9033606944303
"3238" "Limon" -4.31016312104811 3.68558532367308 17.8982116265963
"3239" "Limon" -4.17679693804271 3.70917510408425 17.7077111907298
"3240" "Limon" -4.03867271922764 3.73214356455597 17.5249803817675
"3241" "Limon" -3.89550771564408 3.75485688232871 17.3498238483095
"3242" "Limon" -3.74694916446656 3.77765609983356 17.182018637233
"3243" "Limon" -3.59260017685451 3.80085913902472 17.021323202551
"3244" "Limon" -3.43205793300466 3.82476244576678 16.8674852607578
"3245" "Limon" -3.26496705956772 3.84964211678526 16.7202485248944
"3246" "Limon" -3.09108967932172 3.87575430699713 16.5793583900369
"3247" "Limon" -2.91039052207028 3.90333464390648 16.4445666666262
"3248" "Limon" -2.72313021653274 3.93259627959737 16.3156354689735
"3249" "Limon" -2.52995276481634 3.96372607809421 16.1923403679541
"3250" "Limon" -2.33194608101548 3.99687825068739 16.0744729123273
"3251" "Limon" -2.13065105883784 4.03216449251323 15.9618426146873
"3252" "Limon" -1.92799940201788 4.06963931029294 15.8542784875351
"3253" "Limon" -1.72617568113044 4.10927872255933 15.7516302036779
"3254" "Limon" -1.5274214170361 4.15094980415329 15.6537689439892
"3255" "Limon" -1.33381906773721 4.19436756245704 15.5605879850856
"3256" "Limon" -1.147101171874 4.2390342808025 15.4720030700332
"3257" "Limon" -0.968520445252383 4.28415463940282 15.3879525969571
"3258" "Limon" -0.798795723055674 4.32851753732979 15.3083976534657
"3259" "Limon" -0.638127051753309 4.37033260605174 15.2333219190624
"3260" "Limon" -0.486259681856209 4.4070062809098 15.1627314531553
"3261" "Limon" -0.342573638409492 4.43484027668745 15.0966543827444
"3262" "Limon" -0.206180127369053 4.44863811264944 15.0351405012446
"3263" "Limon" -0.0760137066487137 4.44122258579691 14.9782607880233
"3264" "Limon" 0.0490836838992745 4.40292198064484 14.9261068569262
"3265" "Limon" 0.17028592458852 4.32122574838535 14.8787903411502
"3266" "Limon" 0.288710389466486 4.18113018037969 14.8364422211105
"3267" "Limon" 0.405348674735991 3.9672633477194 14.7992121012576
"3268" "Limon" 0.52100407868237 3.66941254939617 14.7672674409126
"3269" "Limon" 0.636250087561616 3.29208692593304 14.7407927429453
"3270" "Limon" 0.751444957913652 2.86367702123928 14.7199887023022
"3271" "Limon" 0.866885104421615 2.43419908133278 14.7050713138514
"3272" "Limon" 0.98332232777221 2.05637164483397 14.6962709355653
"3273" "Limon" 1.10365177042705 1.7642809382811 14.6938312985934
"3274" "Limon" 1.2400580486523 1.56719250092053 14.6980084501526
"3275" "Limon" 1.47285780657644 1.45722264025069 14.7090696083333
"3276" "Limon" -5.70611380569346 1.41950750588525 14.7272918998401
"3277" "Limon" -4.82956433301761 1.43871677023064 14.7529609424243
"3278" "Limon" -4.69467043139133 1.50181206004423 14.7863692234454
"3279" "Limon" -4.62253469572085 1.59867012114809 14.8278142148898
"3280" "Limon" -4.57668310517789 1.72181186864676 14.8775961537139
"3281" "Limon" -4.54785295536256 1.86586699928208 14.9360154052132
"3282" "Limon" -4.53169002704683 2.02702976329479 15.0033693172004
"3283" "Limon" -4.52511089826541 2.20258726214979 15.0799484654143
"3284" "Limon" -4.52542522154544 2.39053276934618 15.1660321875007
"3285" "Limon" -4.53011958668555 2.58925458437346 15.2618833063468
"3286" "Limon" -4.53683898531006 2.79728793661422 15.367741956194
"3287" "Limon" -4.54342496903086 3.01312135959019 15.48381844993
"3288" "Limon" -4.54795756309346 3.23505445763979 15.610285166561
"3289" "Limon" -4.54878005767658 3.46110838421913 15.7472674972018
"3290" "Limon" -4.54450109855376 3.6889919499353 15.8948339682347
"3291" "Limon" -4.5339767884178 3.91612415144457 16.0529857620975
"3292" "Limon" -4.51627958510744 4.13970824858609 16.2216459770895
"3293" "Limon" -4.49066197696422 4.35684492570083 16.4006491011696
"3294" "Limon" -4.45652232956703 4.56466528590009 16.5897313093619
"3295" "Limon" -4.41337884746705 4.76046124107585 16.7885223129124
"3296" "Limon" -4.36085585527496 4.94179279039894 16.9965395686681
"3297" "Limon" -4.29868475695974 5.10655817353915 17.2131856745767
"3298" "Limon" -4.22671995001441 5.2530216536664 17.4377497085092
"3299" "Limon" -4.1449673921634 5.37980191636843 17.6694130967231
"3300" "Limon" -4.05362031553731 5.48582969923564 17.9072603225313
"3301" "Limon" -3.95309307140776 5.57028559830118 -17.8497055791612
"3302" "Limon" -3.84404126448252 5.63252854005783 -17.6025432139034
"3303" "Limon" -3.72735581249928 5.67202327092517 -17.3523495971123
"3304" "Limon" -3.60412194433514 5.68827252094414 -17.1002347486248
"3305" "Limon" -3.47554186098156 5.68075704603869 -16.8472955980854
"3306" "Limon" -3.34283006473489 5.64888495969091 -16.5945907650202
"3307" "Limon" -3.20709939662308 5.59195075521755 -16.343117682061
"3308" "Limon" -3.06925954657013 5.50910416495666 -16.0937932774914
"3309" "Limon" -2.92994639017724 5.39932943458342 -15.8474390669473
"3310" "Limon" -2.78949160553356 5.26143667232334 -15.6047710823951
"3311" "Limon" -2.64793165809973 5.09406868017231 -15.3663946506719
"3312" "Limon" -2.50504733673492 4.89572912807081 -15.1328036755379
"3313" "Limon" -2.3604214850977 4.6648410558683 -14.9043838104133
"3314" "Limon" -2.21350302393358 4.39984814723994 -14.6814187475519
"3315" "Limon" -2.06366814101089 4.09937398439604 -14.4640987891414
"3316" "Limon" -1.91027289363156 3.76245426759604 -14.2525308896946
"3317" "Limon" -1.75269430033272 3.38884972357048 -14.0467494435441
"3318" "Limon" -1.59035891736495 2.97942776021068 -13.8467272116965
"3319" "Limon" -1.42275907948913 2.53656504440531 -13.6523859170887
"3320" "Limon" -1.24945790139127 2.06447549460335 -13.4636061698094
"3321" "Limon" -1.07008532426646 1.56932937465869 -13.2802365030577
"3322" "Limon" -0.884329392878127 1.05903568405376 -13.1021014005176
"3323" "Limon" -0.691929749858617 0.542641860216739 -12.9290082744261
"3324" "Limon" -0.492683790219391 0.0294470104456078 -12.7607534116339
"3325" "Limon" -0.286479111862241 -0.471946909153987 -12.5971269447957
"3326" "Limon" -0.0733669443787869 -0.954393285900196 -12.4379169306197
"3327" "Limon" 0.146312909712332 -1.41260755557104 -12.2829126301512
"3328" "Limon" 0.371758213352493 -1.84320818123126 -12.1319070904149
"3329" "Limon" 0.601508575025479 -2.24449059427206 -11.9846991250237
"3330" "Limon" 0.833286926071158 -2.61607005463505 -11.8410947856977
"3331" "Limon" 1.0639613699312 -2.95850605073407 -11.7009084086619
"3332" "Limon" 1.28970163858894 -3.27297444151828 -11.563963310801
"3333" "Limon" 1.50634532801293 -3.56101228107303 -11.4300922010874
"3334" "Limon" 1.70989749704832 -3.82433455116726 -11.2991373637139
"3335" "Limon" 1.89701817245715 -4.06471048640218 -11.1709506608963
"3336" "Limon" 2.06535637964814 -4.28388457573633 -11.0453933956514
"3337" "Limon" 2.21366326830534 -4.48352897449579 -10.9223360680657
"3338" "Limon" 2.34170712131814 -4.66521704418746 -10.801658052667
"3339" "Limon" 2.45006730036937 -4.83041064247286 -10.6832472194346
"3340" "Limon" 2.53988944733214 -4.98045611432708 -10.5669995166831
"3341" "Limon" 2.61265958450384 -5.11658563008275 -10.4528185304347
"3342" "Limon" 2.67002447679609 -5.23992168328126 -10.3406150318761
"3343" "Limon" 2.71366336634626 -5.3514833397 -10.2303065220043
"3344" "Limon" 2.74520452140058 -5.45219333890343 -10.1218167805075
"3345" "Limon" 2.76617615923168 -5.5428854810208 -10.0150754242534
"3346" "Limon" 2.77798160369783 -5.62431194631637 -9.91001747939274
"3347" "Matina" 2.17731504383089 -1.58459701478148 7.93173625023069
"3348" "Matina" 2.10880302212293 -1.46938254838893 7.85162663221449
"3349" "Matina" 2.03720732976559 -1.34908750358198 7.76838959110006
"3350" "Matina" 1.96242897440354 -1.22256091850758 7.68199535998409
"3351" "Matina" 1.88439523650134 -1.08828142005087 7.59241933852504
"3352" "Matina" 1.80306239565539 -0.944175375212349 7.49964204196729
"3353" "Matina" 1.718419587399 -0.787316971255316 7.40364892015232
"3354" "Matina" 1.63049479821958 -0.613411326342036 7.30443002344027
"3355" "Matina" 1.53936435488408 -0.415856068519034 7.20197949079801
"3356" "Matina" 1.44516757116526 -0.183928275010325 7.09629483366559
"3357" "Matina" 1.34812838046809 0.100990140751331 6.98737598753087
"3358" "Matina" 1.24858566374042 0.474000621049063 6.87522410132016
"3359" "Matina" 1.14703340263925 1.00824711870949 6.7598400325892
"3360" "Matina" 1.04417058090027 1.87281360347226 6.64122251384482
"3361" "Matina" 0.940958855809698 3.45170088941016 6.51936595182575
"3362" "Matina" 0.838683609371059 6.00862047246201 6.3942578168034
"3363" "Matina" 0.739011656417346 8.25991034500592 6.2658755723858
"3364" "Matina" 0.644037674702413 9.52284742320805 6.1341830872254
"3365" "Matina" 0.556312541222071 10.2486080751396 5.99912645756685
"3366" "Matina" 0.478850856330407 10.7286808602582 5.86062915261401
"3367" "Matina" 0.415121037947014 11.0859659184976 5.71858637184645
"3368" "Matina" 0.369025994346429 11.3754867859974 5.57285847289615
"3369" "Matina" 0.344879371658374 11.6246139451564 5.42326328813347
"3370" "Matina" 0.347363401105306 11.8482575130101 5.26956709478242
"3371" "Matina" 0.381410086833955 -11.9448578778474 5.11147393340629
"3372" "Matina" 0.451871860567558 -11.7493395380941 4.94861287806621
"3373" "Matina" 0.562756899520796 -11.5617160399828 4.78052274200629
"3374" "Matina" 0.715787968630028 -11.379689395182 4.60663354722416
"3375" "Matina" 0.908328937988496 -11.2017147428128 4.42624388454847
"3376" "Matina" 1.13153871222816 -11.0267520328108 4.23849303061485
"3377" "Matina" 1.37051881000765 -10.8541127479521 4.04232635588551
"3378" "Matina" 1.60765363240762 -10.6833614023664 3.83645214142266
"3379" "Matina" 1.82768629551201 -10.5142497212674 3.61928741738394
"3380" "Matina" 2.02124353385097 -10.3466708722815 3.38888986251726
"3381" "Matina" 2.18515386177575 -10.1806262811469 3.14287223768701
"3382" "Matina" 2.32063505685395 -10.0162004996714 2.87829547158144
"3383" "Matina" 2.43115521239681 -9.85354132788321 2.59153684851351
"3384" "Matina" 2.52090994499519 -9.69284345306365 2.27813179750006
"3385" "Matina" 2.59400925688588 -9.53433453659911 1.93259367126492
"3386" "Matina" 2.65414758794211 -9.37826310917066 1.54822978032663
"3387" "Matina" 2.70452863504046 -9.22488791247389 1.11700134252239
"3388" "Matina" 2.7478976551393 -9.07446850204663 0.629531933442166
"3389" "Matina" 2.78660318648174 -8.92725703190346 0.0754674775915946
"3390" "Matina" 2.82265173114151 -8.78349119792361 -0.55546948467636
"3391" "Matina" 2.85774036387142 -8.6433883379062 -1.27127304880072
"3392" "Matina" 2.89326244049903 -8.50714068318283 -2.07397228609631
"3393" "Matina" 2.93028657989298 -8.37491173881206 -2.95496021520885
"3394" "Matina" 2.96951230404872 -8.24683374412926 -3.89148124590199
"3395" "Matina" 3.0112089209548 -8.12300613865501 -4.84774341310925
"3396" "Matina" 3.05514808703221 -8.00349493436776 -5.78243427899594
"3397" "Matina" 3.10054462505804 -7.8883328768871 -6.65945033152301
"3398" "Matina" 3.14602318923653 -7.77752026657257 -7.45559233671235
"3399" "Matina" 3.18962816317264 -7.67102630614846 -8.16187382615757
"3400" "Matina" 3.22888908591626 -7.56879084358845 -8.78010026355275
"3401" "Matina" 3.26094436518115 -7.47072638645387 -9.31819171653614
"3402" "Matina" 3.28271561489011 -7.37672027522919 -9.78645581792546
"3403" "Matina" 3.29111915867683 -7.28663691695291 -10.1953374447247
"3404" "Matina" 3.28330392734481 -7.20031999524579 -10.554335499868
"3405" "Matina" 3.25691426963405 -7.11759458756133 -10.8716272253764
"3406" "Matina" 3.21038286962449 -7.03826913426311 -11.1540526081414
"3407" "Matina" 3.14324917172439 -6.9621372163756 -11.4072519343815
"3408" "Matina" 3.05646200139454 -6.88897910919908 -11.6358494752938
"3409" "Matina" 2.95256820756523 -6.81856308725678 -11.8436343224954
"3410" "Matina" 2.83564954415765 -6.75064646222544 -12.033719451402
"3411" "Matina" 2.71090611492477 -6.68497633965317 -12.2086743221796
"3412" "Matina" 2.58392195048326 -6.62129008250602 -12.3706323940299
"3413" "Matina" 2.45981813318287 -6.55931547003963 -12.5213770608431
"3414" "Matina" 2.34256953095217 -6.49877053928882 -12.6624098847239
"3415" "Matina" 2.23466934249832 -6.43936309370643 -12.795004664071
"3416" "Matina" 2.13714939111352 -6.38078985922704 -12.9202503122271
"3417" "Matina" 2.04983355903682 -6.32273526230818 -13.0390849509213
"3418" "Matina" 1.97167385627103 -6.26486979730073 -13.1523231187466
"3419" "Matina" 1.90106181124828 -6.20684794178763 -13.2606775791382
"3420" "Matina" 1.8360665554174 -6.14830556826562 -13.3647768809027
"3421" "Matina" 1.77459303302793 -6.08885678872465 -13.4651795650811
"3422" "Matina" 1.71447413378809 -6.02809015539322 -13.5623857111091
"3423" "Matina" 1.65351655144885 -5.96556412645723 -13.6568463604207
"3424" "Matina" 1.5895202806249 -5.90080169058782 -13.7489712364297
"3425" "Matina" 1.52029145675337 -5.83328402994101 -13.8391350879519
"3426" "Matina" 1.44367019217574 -5.762443090325 -13.9276829121401
"3427" "Matina" 1.35759902854935 -5.68765292368245 -14.0149342579602
"3428" "Matina" 1.26026079463779 -5.60821967904285 -14.1011867683725
"3429" "Matina" 1.15031077918584 -5.5233701554672 -14.1867190858426
"3430" "Matina" 1.02720724273025 -5.43223891334067 -14.2717932194406
"3431" "Matina" 0.891596413027386 -5.33385409897526 -14.3566564509611
"3432" "Matina" 0.745635994812458 -5.22712241884096 -14.4415428409846
"3433" "Matina" 0.593080235721207 -5.11081417458269 -14.5266743826849
"3434" "Matina" 0.438969288743643 -4.98355004053595 -14.6122618407639
"3435" "Matina" 0.288914509906374 -4.84379247038625 -14.6985053046744
"3436" "Matina" 0.14818828916719 -4.68984642701819 -14.7855944788786
"3437" "Matina" 0.020947488145756 -4.51987669785281 -14.8737087280339
"3438" "Matina" -0.0901639436278205 -4.33195242557926 -14.9630168915171
"3439" "Matina" -0.183998903273359 -4.12413332609919 -15.0536768794717
"3440" "Matina" -0.260613833239347 -3.89461524633124 -15.1458350615311
"3441" "Matina" -0.32087769767305 -3.6419526451448 -15.2396254595002
"3442" "Matina" -0.366112620716903 -3.36536768364365 -15.3351687565612
"3443" "Matina" -0.397823600422161 -3.0651338708964 -15.4325711379968
"3444" "Matina" -0.417523401583632 -2.74298260998679 -15.5319229819898
"3445" "Matina" -0.426635018833877 -2.40242919166243 -15.6332974237071
"3446" "Matina" -0.426448937616866 -2.04887494400065 -15.7367488215286
"3447" "Matina" -0.418115723898215 -1.68935497304851 -15.8423111607709
"3448" "Matina" -0.402660025101036 -1.33189621962616 -15.9499964373418
"3449" "Matina" -0.381007166812187 -0.984605149950751 -16.0597930711009
"3450" "Matina" -0.354017526359273 -0.654731863501491 -16.1716644058354
"3451" "Matina" -0.322527085301552 -0.347968819382634 -16.2855473591273
"3452" "Matina" -0.28739594276879 -0.0681292882288235 -16.401351290342
"3453" "Matina" -0.24957198695691 0.182806507603903 -16.5189571577777
"3454" "Matina" -0.210188848061214 0.404398055609763 -16.6382170359763
"3455" "Matina" -0.170748582998986 0.597349566106378 -16.7589540606383
"3456" "Matina" -0.133534417587932 0.763124608934932 -16.880962860991
"3457" "Matina" -0.102741770385221 0.903629511326989 -17.0040105275705
"3458" "Matina" -0.0884207702441254 1.02098221201367 -17.1278381472161
"3459" "Matina" -0.126903592050433 1.11735872496067 -17.2521629170956
"3460" "Matina" -0.565723300262532 1.1948996770553 -17.3766808266226
"3461" "Matina" -5.26216706145773 1.25565852624648 -17.5010698714374
"3462" "Matina" -5.54652731406073 1.30157613568852 -17.6249937387833
"3463" "Matina" -5.57210562564436 1.33447047019874 -17.7481058803767
"3464" "Matina" -5.55397534088125 1.35603394078602 -17.8700538690345
"3465" "Matina" -5.51991657393597 1.36783389388283 -17.9904839204912
"3466" "Matina" -5.47733729624969 1.37131388506439 17.8909545467346
"3467" "Matina" -5.42870236794409 1.36779480684854 17.7746044421546
"3468" "Matina" -5.37481643629698 1.35847580524525 17.6607967480228
"3469" "Matina" -5.31584283295854 1.34443536062199 17.5498465890489
"3470" "Matina" -5.25169788607339 1.32663304803928 17.4420497205879
"3471" "Matina" -5.18222130865989 1.30591243566949 17.337679507115
"3472" "Matina" -5.10724886378361 1.28300541516269 17.2369844388685
"3473" "Matina" -5.02663644533881 1.25853805454198 17.1401862101449
"3474" "Matina" -4.94025876700645 1.23303787255773 17.047478359543
"3475" "Matina" -4.84799537855521 1.20694228405282 16.9590254518675
"3476" "Matina" -4.7497116325824 1.18060787193859 16.8749627644415
"3477" "Matina" -4.64523938004846 1.15432010229937 16.7953964278258
"3478" "Matina" -4.53436053354224 1.1283031053558 16.7204039625988
"3479" "Matina" -4.41679579248556 1.10272918247232 16.6500351497416
"3480" "Matina" -4.29220055171992 1.07772775320526 16.5843131718445
"3481" "Matina" -4.1601701348888 1.05339351319554 16.5232359651787
"3482" "Matina" -4.02025680763116 1.02979362278929 16.4667777279119
"3483" "Matina" -3.87200125973941 1.00697377961319 16.4148905366363
"3484" "Matina" -3.71498099631187 0.984963040053662 16.3675060311939
"3485" "Matina" -3.54887678043671 0.963777239925014 16.3245371358847
"3486" "Matina" -3.37355526743251 0.943420818735827 16.2858797929897
"3487" "Matina" -3.18916079984302 0.923886768694099 16.2514146917023
"3488" "Matina" -2.99620230854098 0.905154300002791 16.2210089817342
"3489" "Matina" -2.79561423529548 0.887183624824158 16.1945179658362
"3490" "Matina" -2.58876706286847 0.869906994025883 16.1717867691497
"3491" "Matina" -2.37740789445782 0.853214745329692 16.1526519856572
"3492" "Matina" -2.16352684257099 0.836934599047034 16.1369433030764
"3493" "Matina" -1.94916741485869 0.820801713469256 16.1244851074645
"3494" "Matina" -1.73621925275025 0.804416013147985 16.1150980677174
"3495" "Matina" -1.52623904183636 0.787181937379715 16.1086006982717
"3496" "Matina" -1.32033602316258 0.768223918306656 16.1048108958775
"3497" "Matina" -1.11913764913388 0.746268499904665 16.1035474435519
"3498" "Matina" -0.922829255642493 0.719481066725695 16.104631472014
"3499" "Matina" -0.731247796468814 0.685242020121674 16.1078878662859
"3500" "Matina" -0.544006019656729 0.639845215376233 16.1131466029586
"3501" "Matina" -0.360626968599239 0.578104271838147 16.1202440020661
"3502" "Matina" -0.180674634178272 0.492869625133407 16.1290238767437
"3503" "Matina" -0.00387131853899475 0.374514088530375 16.1393385639609
"3504" "Matina" 0.169805813262676 0.210587648998876 16.1510498206693
"3505" "Matina" 0.340057268968519 -0.0138379644368967 16.164029571648
"3506" "Matina" 0.506233336429102 -0.314045629059573 16.1781604980948
"3507" "Matina" 0.667358562718359 -0.700146778034822 16.1933364594484
"3508" "Matina" 0.822223914876292 -1.16752018007765 16.2094627448515
"3509" "Matina" 0.96956962449725 -1.68765360270866 16.2264561548651
"3510" "Matina" 1.10841430772792 -2.21040034844329 16.2442449182908
"3511" "Matina" 1.23871756545022 -2.6829028191418 16.2627684530286
"3512" "Matina" 1.36314550620594 -3.07092622743802 16.2819769835807
"3513" "Matina" 1.49420384829258 -3.36504457386071 16.3018310309541
"3514" "Matina" 1.71297919767444 -3.57296473365492 16.32230079316
"3515" "Matina" -5.48763612878994 -3.70935020835569 16.343365436206
"3516" "Matina" -4.63918470664364 -3.78929679993177 16.3650123163736
"3517" "Matina" -4.53772635537271 -3.82555924219018 16.3872361546948
"3518" "Matina" -4.50340063375505 -3.82790798783623 16.4100381839488
"3519" "Matina" -4.49897155149723 -3.80337431890952 16.433425287275
"3520" "Matina" -4.51461086450926 -3.75675380570417 16.4574091457619
"3521" "Matina" -4.5455520730256 -3.69111298975914 16.4820054102504
"3522" "Matina" -4.58838449048234 -3.60821974094719 16.5072329102149
"3523" "Matina" -4.6400923439488 -3.50888870585289 16.5331129100845
"3524" "Matina" -4.69774736090179 -3.39325819977426 16.5596684208525
"3525" "Matina" -4.75839675124053 -3.26102153433075 16.5869235724048
"3526" "Matina" -4.81901399628353 -3.11163558037635 16.6149030497405
"3527" "Matina" -4.87647319341868 -2.94452627102058 16.6436315942421
"3528" "Matina" -4.92754589754366 -2.75930523883648 16.6731335693944
"3529" "Matina" -4.96893752837212 -2.55600281304087 16.7034325888998
"3530" "Matina" -4.99738326919357 -2.33530896629158 16.7345512039662
"3531" "Matina" -5.00981080338733 -2.09879581134928 16.7665106456767
"3532" "Matina" -5.00355329679965 -1.84907681851589 16.7993306177383
"3533" "Matina" -4.97657149327269 -1.58984773378057 16.8330291345484
"3534" "Matina" -4.92763194631009 -1.32576337188184 16.867622399365
"3535" "Matina" -4.85639708092458 -1.06213929033766 16.9031247173923
"3536" "Matina" -4.76340891867325 -0.804520166638112 16.9395484387662
"3537" "Matina" -4.64997988862001 -0.558204439007202 16.9769039267058
"3538" "Matina" -4.51802749703993 -0.327831426665665 17.0151995464599
"3539" "Matina" -4.36989639719678 -0.117112806500033 17.0544416710967
"3540" "Matina" -4.20820154734325 0.0712608681922525 17.0946347006339
"3541" "Matina" -4.03570658582849 0.235559062445749 17.1357810914638
"3542" "Matina" -3.85523213851584 0.374846512092494 17.1778813934852
"3543" "Matina" -3.66957768329179 0.488771173598437 17.2209342927867
"3544" "Matina" -3.48144106071556 0.577349534137189 17.2649366581386
"3545" "Matina" -3.29332925695096 0.640776401019749 17.3098835899215
"3546" "Matina" -3.10746633765617 0.679270819367658 17.3557684704588
"3547" "Matina" -2.92571267538926 0.692959608627265 17.4025830150123
"3548" "Matina" -2.74951027140217 0.681795167645069 17.4503173229572
"3549" "Matina" -2.57986288222925 0.645503367495417 17.4989599288633
"3550" "Matina" -2.41735079193351 0.583559147700703 17.5484978533843
"3551" "Matina" -2.2621726697658 0.495190859961232 17.5989166539937
"3552" "Matina" -2.1142033529191 0.379418816433933 17.650200475711
"3553" "Matina" -1.97305659455458 0.235138268068777 17.7023321020326
"3554" "Matina" -1.83814441746703 0.0612610228397064 17.7552930063296
"3555" "Matina" -1.70872810266082 -0.143069210595746 17.8090634039979
"3556" "Matina" -1.58395891435548 -0.378178965744096 17.863622305646
"3557" "Matina" -1.46290896577234 -0.643494749205342 17.9189475715948
"3558" "Matina" -1.34459419032299 -0.937145838219859 17.9750159679333
"3559" "Matina" -1.22799246880782 -1.25563319514671 -17.9681967756633
"3560" "Matina" -1.11206090594385 -1.5936967377112 -17.9107159061933
"3561" "Matina" -0.99575733408888 -1.94450761850973 -17.8525675855581
"3562" "Matina" -0.878072501026036 -2.30023173388708 -17.7937788267094
"3563" "Matina" -0.758080958687946 -2.65287011227728 -17.734377427719
"3564" "Matina" -0.635019785231272 -2.99515517267259 -17.6743919038306
"3565" "Matina" -0.50840343656467 -3.321254662142 -17.6138514176093
"3566" "Matina" -0.378177533351907 -3.62712725025636 -17.5527857073548
"3567" "Matina" -0.24490071042935 -3.91051989366134 -17.4912250139908
"3568" "Matina" -0.109919625306577 -4.17070882704932 -17.429200006687
"3569" "Matina" 0.0245279912192632 -4.40812172166105 -17.3667417075044
"3570" "Matina" 0.155367656680183 -4.62395359868561 -17.3038814153855
"3571" "Matina" 0.278969419054559 -4.81984132999916 -17.2406506298363
"3572" "Matina" 0.391655974359229 -4.99761942571351 -17.1770809746627
"3573" "Matina" 0.490332595714307 -5.15915372695537 -17.1132041221358
"3574" "Matina" 0.5730535069658 -5.3062381441001 -17.0490517179646
"3575" "Matina" 0.639342513269549 -5.44053733412865 -16.9846553074545
"3576" "Matina" 0.69017722282125 -5.56356036168957 -16.9200462632219
"3577" "Matina" 0.727672154895697 -5.67665389883814 -16.8552557148214
"3578" "Matina" 0.75459003940005 -5.78100689774387 -16.7903144806286
"3579" "Matina" 0.773837533895559 -5.8776613803316 -16.7252530022963
"3580" "Matina" 0.788066825769645 -5.96752596086241 -16.6601012820779
"3581" "Matina" 0.799439020108642 -6.05139006685974 -16.594888823285
"3582" "Matina" 0.809543492484885 -6.12993770681328 -16.529644574114
"3583" "Matina" 0.819430773950663 -6.20376018999911 -16.4643968750432
"3584" "Matina" 0.829707631483072 -6.27336754270045 -16.3991734099719
"3585" "Matina" 0.840652192941993 -6.33919856315995 -16.3340011612335
"3586" "Montes de Oro" -0.367205371981885 -3.71651626713251 -1.48024621488743
"3587" "Montes de Oro" -0.424451387244483 -3.56767353449844 -1.60549124388942
"3588" "Montes de Oro" -0.483738523545036 -3.41200976565201 -1.73739819843426
"3589" "Montes de Oro" -0.544672038997715 -3.24853805028674 -1.8759302766958
"3590" "Montes de Oro" -0.606778619379009 -3.07590627504429 -2.02099413505376
"3591" "Montes de Oro" -0.669504742069116 -2.89221568040437 -2.17243527939371
"3592" "Montes de Oro" -0.732216159183388 -2.69472127089794 -2.33003464817416
"3593" "Montes de Oro" -0.794198266598344 -2.47931516808803 -2.49350678376089
"3594" "Montes de Oro" -0.854656960612613 -2.23958832968369 -2.66249997357277
"3595" "Montes de Oro" -0.912719425498127 -1.96501751013139 -2.83659869162608
"3596" "Montes de Oro" -0.967434161220675 -1.63719053156975 -3.01532858116831
"3597" "Montes de Oro" -1.01776946572509 -1.22121781827923 -3.19816409226531
"3598" "Montes de Oro" -1.06260953743561 -0.644172789318202 -3.38453873243165
"3599" "Montes de Oro" -1.10074735769338 0.262806301231249 -3.57385771768416
"3600" "Montes de Oro" -1.13087353565402 1.88349406762194 -3.76551264455398
"3601" "Montes de Oro" -1.15156032804471 4.48137294891637 -3.95889766169346
"3602" "Montes de Oro" -1.16124006257284 6.77255040344097 -4.15342652271407
"3603" "Montes de Oro" -1.15817719599685 8.07407299088511 -4.34854986505185
"3604" "Montes de Oro" -1.14043328582594 8.83688883824615 -4.54377209068821
"3605" "Montes de Oro" -1.10582445879472 9.35226260080012 -4.73866732225583
"3606" "Montes de Oro" -1.05187207657313 9.74287734726484 -4.93289406282634
"3607" "Montes de Oro" -0.975750537055538 10.0635491253874 -5.12620838377731
"3608" "Montes de Oro" -0.874244317151984 10.3414534811491 -5.31847568417214
"3609" "Montes de Oro" -0.743744885106689 10.5913212857251 -5.50968128978011
"3610" "Montes de Oro" -0.580355675816158 10.8217168580033 -5.69994037735905
"3611" "Montes de Oro" -0.38023813475021 11.037894766973 -5.88950791391263
