"Canton" "column1"
"254" "Alajuelita" -1.55632125271328
"255" "Alajuelita" -1.57502883512092
"256" "Alajuelita" -1.58768198617595
"257" "Alajuelita" -1.59449408834783
"258" "Alajuelita" -1.59575569294445
"259" "Alajuelita" -1.59182767116933
"260" "Alajuelita" -1.58312624423185
"261" "Alajuelita" -1.57009980378156
"262" "Alajuelita" -1.55319940303538
"263" "Alajuelita" -1.53284700459786
"264" "Alajuelita" -1.50940713912893
"265" "Alajuelita" -1.48316770421049
"266" "Alajuelita" -1.4543339061365
"267" "Alajuelita" -1.4230363417897
"268" "Alajuelita" -1.38935105735919
"269" "Alajuelita" -1.35332721199573
"270" "Alajuelita" -1.31501724685291
"271" "Alajuelita" -1.27450503054647
"272" "Alajuelita" -1.23192871156069
"273" "Alajuelita" -1.18749633774642
"274" "Alajuelita" -1.14149334523201
"275" "Alajuelita" -1.09428171655862
"276" "Alajuelita" -1.04629108871414
"277" "Alajuelita" -0.998002519514874
"278" "Alajuelita" -0.949926088829074
"279" "Alajuelita" -0.902574006277741
"280" "Alajuelita" -0.856431323194278
"281" "Alajuelita" -0.811926583223325
"282" "Alajuelita" -0.769404711013439
"283" "Alajuelita" -0.729104128850206
"284" "Alajuelita" -0.691139584558797
"285" "Alajuelita" -0.655491595894441
"286" "Alajuelita" -0.622002889216713
"287" "Alajuelita" -0.590381808646015
"288" "Alajuelita" -0.560212403764508
"289" "Alajuelita" -0.530970717467229
"290" "Alajuelita" -0.502046609425239
"291" "Alajuelita" -0.472770192794066
"292" "Alajuelita" -0.442441604414717
"293" "Alajuelita" -0.410362407718184
"294" "Alajuelita" -0.375866540309648
"295" "Alajuelita" -0.338348498515549
"296" "Alajuelita" -0.297286526598882
"297" "Alajuelita" -0.252259023087881
"298" "Alajuelita" -0.202953175550214
"299" "Alajuelita" -0.149165872957866
"300" "Alajuelita" -0.0907980276781933
"301" "Alajuelita" -0.0278443441399749
"302" "Alajuelita" 0.0396188907029604
"303" "Alajuelita" 0.111445348556436
"304" "Alajuelita" 0.187427263436242
"305" "Alajuelita" 0.267299528761198
"306" "Alajuelita" 0.350738550654796
"307" "Alajuelita" 0.437355888019269
"308" "Alajuelita" 0.526687271592277
"309" "Alajuelita" 0.618177899817495
"310" "Alajuelita" 0.711165013249135
"311" "Alajuelita" 0.804858794205221
"312" "Alajuelita" 0.898322815533633
"313" "Alajuelita" 0.990455749305887
"314" "Alajuelita" 1.07997692980119
"315" "Alajuelita" 1.16541956097191
"316" "Alajuelita" 1.24513655564455
"317" "Alajuelita" 1.31732466576936
"318" "Alajuelita" 1.38007208870703
"319" "Alajuelita" 1.43143262824138
"320" "Alajuelita" 1.46952566668644
"321" "Alajuelita" 1.49265613853057
"322" "Alajuelita" 1.49944333966204
"323" "Alajuelita" 1.4889429233301
"324" "Alajuelita" 1.46074394069084
"325" "Alajuelita" 1.41502326925836
"326" "Alajuelita" 1.35254407015759
"327" "Alajuelita" 1.27459334618507
"328" "Alajuelita" 1.18286524905095
"329" "Alajuelita" 1.07930860365947
"330" "Alajuelita" 0.965964996434271
"331" "Alajuelita" 0.844824347737117
"332" "Alajuelita" 0.717717821228555
"333" "Alajuelita" 0.586256331917336
"334" "Alajuelita" 0.45181150969581
"335" "Alajuelita" 0.315528436237335
"336" "Alajuelita" 0.178356981178034
"337" "Alajuelita" 0.0410900903176092
"338" "Alajuelita" -0.0955990580980484
"339" "Alajuelita" -0.231125303416139
"340" "Alajuelita" -0.364966447257628
"341" "Alajuelita" -0.496644374290849
"342" "Alajuelita" -0.625711091033338
"343" "Alajuelita" -0.751738431067371
"344" "Alajuelita" -0.874310573954975
"345" "Alajuelita" -0.993019022852338
"346" "Alajuelita" -1.10746008149449
"347" "Alajuelita" -1.21723505729695
"348" "Alajuelita" -1.32195336601416
"349" "Alajuelita" -1.42123845906092
"350" "Alajuelita" -1.51473611583635
"351" "Alajuelita" -1.60212424482429
"352" "Alajuelita" -1.68312302975164
"353" "Alajuelita" -1.7575041360523
"354" "Alajuelita" -1.82509781655281
"355" "Alajuelita" -1.8857971275071
"356" "Alajuelita" -1.93955902878906
"357" "Alajuelita" -1.98640278193967
"358" "Alajuelita" -2.0264066308223
"359" "Alajuelita" -2.05970410790487
"360" "Alajuelita" -2.0864813516602
"361" "Alajuelita" -2.1069765165374
"362" "Alajuelita" -2.12148176110654
"363" "Alajuelita" -2.13034754250178
"364" "Alajuelita" -2.13398820178023
"365" "Alajuelita" -2.13288727494213
"366" "Alajuelita" -2.12760074947984
"367" "Alajuelita" -2.11875667424052
"368" "Alajuelita" -2.10705009327014
"369" "Alajuelita" -2.09323308581967
"370" "Alajuelita" -2.07810055241662
"371" "Alajuelita" -2.06247306185235
"372" "Alajuelita" -2.04717837834918
"373" "Alajuelita" -2.03303314022948
"374" "Alajuelita" -2.02082562039725
"375" "Alajuelita" -2.01129975290478
"376" "Alajuelita" -2.00513991701842
"377" "Alajuelita" -2.00295557464283
"378" "Alajuelita" -2.00526490882141
"379" "Alajuelita" -2.01247711754964
"380" "Alajuelita" -2.02487384009878
"381" "Alajuelita" -2.04259109256871
"382" "Alajuelita" -2.06560379937231
"383" "Alajuelita" -2.09371531636596
"384" "Alajuelita" -2.12655415035029
"385" "Alajuelita" -2.16357941845414
"386" "Alajuelita" -2.20409559425693
"387" "Alajuelita" -2.24727594895386
"388" "Alajuelita" -2.29219302072309
"389" "Alajuelita" -2.33785361510229
"390" "Alajuelita" -2.38323538659972
"391" "Alajuelita" -2.4273220433283
"392" "Alajuelita" -2.46913463995664
"393" "Alajuelita" -2.50775718958958
"394" "Alajuelita" -2.54235578358908
"395" "Alajuelita" -2.57219138804582
"396" "Alajuelita" -2.59662733152674
"397" "Alajuelita" -2.61513310128376
"398" "Alajuelita" -2.62728636894294
"399" "Alajuelita" -2.63277516026025
"400" "Alajuelita" -2.63140177929487
"401" "Alajuelita" -2.62308951517032
"402" "Alajuelita" -2.60789232389029
"403" "Alajuelita" -2.58600663346768
"404" "Alajuelita" -2.55778326552727
"405" "Alajuelita" -2.52373638527599
"406" "Alajuelita" -2.48454566784964
"407" "Alajuelita" -2.44104784234902
"408" "Alajuelita" -2.39421472534943
"409" "Alajuelita" -2.34511683546127
"410" "Alajuelita" -2.29487437405491
"411" "Alajuelita" -2.24460008189124
"412" "Alajuelita" -2.19534039485897
"413" "Alajuelita" -2.14802177464203
"414" "Alajuelita" -2.10340793410328
"415" "Alajuelita" -2.06207133987573
"416" "Alajuelita" -2.02437964791477
"417" "Alajuelita" -1.99049540880181
"418" "Alajuelita" -1.96038597424037
"419" "Alajuelita" -1.93384015671683
"420" "Alajuelita" -1.91048864222184
"421" "Alajuelita" -1.88982608864838
"422" "Alajuelita" -1.87123392152025
"423" "Alajuelita" -1.85400380986183
"424" "Alajuelita" -1.83736251344516
"425" "Alajuelita" -1.82049916095326
"426" "Alajuelita" -1.80259601642041
"427" "Alajuelita" -1.78286341393549
"428" "Alajuelita" -1.76057880340952
"429" "Alajuelita" -1.73512879914788
"430" "Alajuelita" -1.70605185739613
"431" "Alajuelita" -1.67307790955601
"432" "Alajuelita" -1.63616022424954
"433" "Alajuelita" -1.59549432697443
"434" "Alajuelita" -1.55151933994614
"435" "Alajuelita" -1.50489884445634
"436" "Alajuelita" -1.45648122061333
"437" "Alajuelita" -1.40724285937257
"438" "Alajuelita" -1.35822078447611
"439" "Alajuelita" -1.31044311926362
"440" "Alajuelita" -1.26486588042286
"441" "Alajuelita" -1.22232280364963
"442" "Alajuelita" -1.18349194618568
"443" "Alajuelita" -1.14887961406245
"444" "Alajuelita" -1.11881956808357
"445" "Alajuelita" -1.09348392726654
"446" "Alajuelita" -1.07290173534698
"447" "Alajuelita" -1.05698151363735
"448" "Alajuelita" -1.04553491897424
"449" "Alajuelita" -1.03829953280113
"450" "Alajuelita" -1.03495961558065
"451" "Alajuelita" -1.0351642747408
"452" "Alajuelita" -1.0385429030017
"453" "Alajuelita" -1.04471798134729
"454" "Alajuelita" -1.05331545656403
"455" "Alajuelita" -1.06397294386373
"456" "Alajuelita" -1.07634600651403
"457" "Atenas" -1.29048047836898
"458" "Atenas" -1.27490886664723
"459" "Atenas" -1.25711964964385
"460" "Atenas" -1.23759571547254
"461" "Atenas" -1.21682782352428
"462" "Atenas" -1.19529501637354
"463" "Atenas" -1.17344759526113
"464" "Atenas" -1.15169346899656
"465" "Atenas" -1.13038821506936
"466" "Atenas" -1.10982877473886
"467" "Atenas" -1.09025039477717
"468" "Atenas" -1.07182624788229
"469" "Atenas" -1.05466910269454
"470" "Atenas" -1.03883444474282
"471" "Atenas" -1.02432453570526
"472" "Atenas" -1.01109300598107
"473" "Atenas" -0.99904967814472
"474" "Atenas" -0.988065399671908
"475" "Atenas" -0.977976715458883
"476" "Atenas" -0.968590235599484
"477" "Atenas" -0.959686559807396
"478" "Atenas" -0.951023619990115
"479" "Atenas" -0.942339313683982
"480" "Atenas" -0.933353342698815
"481" "Atenas" -0.923768263848994
"482" "Atenas" -0.91326992158767
"483" "Atenas" -0.901527680804557
"484" "Atenas" -0.888195216587306
"485" "Atenas" -0.872913030523378
"486" "Atenas" -0.855314299047888
"487" "Atenas" -0.835036013263859
"488" "Atenas" -0.811737464528504
"489" "Atenas" -0.78512771350672
"490" "Atenas" -0.755002460247309
"491" "Atenas" -0.721288485438564
"492" "Atenas" -0.684090605239515
"493" "Atenas" -0.643732451767409
"494" "Atenas" -0.60077963401711
"495" "Atenas" -0.556033728122484
"496" "Atenas" -0.510489595840289
"497" "Atenas" -0.465256775851164
"498" "Atenas" -0.421455884106277
